012500,CRANIECTOMIA SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
012501,SECUESTRECTOMIA DE CRANEO POR CRANIECTOMIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
012502,DRENAJE DE COLECCION EPIDURAL SUPRATENTORIAL POR CRANIECTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
012503,DRENAJE DE COLECCION EPIDURAL FOSA POSTERIOR POR CRANIECTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013100,INCISION DE MENINGES CEREBRALES SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013101,DRENAJE DE ESPACIO SUBDURAL POR CRANEOTOMIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013102,DRENAJE DE ESPACIO SUBDURAL POR TREPANACION,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013103,DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR POR CRANIECTOMIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013104,DRENAJE DE ESPACIO SUBDURAL POR DRENAJE EXTERNO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013105,DRENAJE DE ESPACIO SUBARACNOIDEO POR DERIVACION CISTO PERITONEAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013106,DRENAJE DE ESPACIO SUBDURAL POR DERIVACION SUBDURO PERITONEAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013110,DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013200,SECCION DE TEJIDO CEREBRAL TRACTOS CEREBRALES SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013201,SECCION DE TEJIDO CEREBRAL TRACTOS CEREBRALES POR ABLACION TERMOLESION ESTEREOTAXICA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
013202,SECCION DE TEJIDO CEREBRAL TRACTOS CEREBRALES POR CRANEOTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
014100,TALAMOTOMIA SOD º,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
014101,TALAMOTOMIA POR ESTEREOTAXIA ESTIMULACION YO ABLACION DE UNO DE SUS NUCLEOS,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
014200,PALIDOTOMIA SOD º,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
014201,PALIDOTOMIA POR ESTEREOTAXIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
015100,ESCISION DE LESION CRANEAL SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
015101,RESECCION TUMOR OSEO POR CRANEOTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
015102,RESECCION TUMOR OSEO POR CRANIECTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
015104,CORRECCION DE DISPLASIA FIBROSA DEL CRANEO POR CRANIECTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
015200,RESECCION DE TUMORES DE LA BASE DEL CRANEO FOSA ANTERIOR SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015201,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA ANTERIOR VIA CRANEOFACIAL ANTERIOR +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015202,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA ANTERIOR VIA CRANEOFACIAL ANTEROLATERAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015203,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA ANTERIOR VIA ANTEROLATERAL Y RINOTOMIA LATERAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015204,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA ANTERIOR VIA TRANSZIGOMATICA Y TRANSPALATAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015300,RESECCION DE TUMORES DE LA BASE DEL CRANEO FOSA MEDIA SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015301,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA POR CRANEOTOMIA FRONTAL Y OSTEOTOMIA FRONTO ETMOIDAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015302,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA POR ABORDAJE TRANSMAXILAR +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015303,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA +,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
015304,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA SUBTEMPORAL Y OSTEOTOMIA ZIGOMATICA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015305,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA SUBFRONTAL EXTENDIDA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015306,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA SUBTEMPORAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015307,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA PREAURICULAR INFRATENTORIAL Y CERVICOTOMIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015308,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA SUBFRONTAL+,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015309,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA POR ORBITOTOMIA LATERAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015310,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA TRANSESFENOIDAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015311,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA MEDIA VIA TRANSESFENOIDAL ENDOSCOPICA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015400,RESECCION DE TUMORES DE LA BASE DEL CRANEO FOSA POSTERIOR SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015401,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA EXTREMO LATERAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015402,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA FRONTO ORBITO ETMOIDAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015403,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA SUBTEMPORAL PREAURICULAR INFRATEMPORAL Y CERVICOTOMIA TRANSM,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015404,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA TRANSORAL+,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015405,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA MAXILOTOMIA EXTENDIDA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015406,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA TRANSLABERINTICA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015407,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA TRANSCOCLEAR +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015408,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA FOSA MEDIA+,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015409,RESECCION DE TUMOR DE LA BASE DEL CRANEO FOSA POSTERIOR VIA SUBOCCIPITAL RETROMASTOIDEA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
015500,RESECCION DE TEJIDO CRANEAL SOD º,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
015501,TOMA DE INJERTO OSEO DE CRANEO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
016100,RESECCION DE TUMORES EN MENINGES CEREBRALES SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
016101,RESECCION TUMOR DE MENINGE CEREBRAL POR CRANEOTOMIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
016102,RESECCION TUMOR DE MENINGE CEREBRAL POR CRANIECTOMIA CON DUROPLASTIA Y CRANEOPLASTIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
016200,RESECCION TUMORES DE LA HOZ SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
016201,RESECCION TUMOR DE LA HOZ POR CRANEOTOMIA Y PLASTIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
016300,RESECCION TUMORES DEL TENTORIO SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
016301,RESECCION TUMOR DEL TENTORIO POR CRANEOTOMIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
016400,RESECCION DE OTRA LESION DE MENINGE CEREBRAL SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
016401,DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017000,DRENAJE DE COLECCIONES INTRACEREBRALES SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017001,DRENAJE DE COLECCIONES INTRACEREBRALES POR CRANEOTOMIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017002,DRENAJE DE COLECCIONES INTRACEREBRALES GUIADO POR ESTEREOTAXIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017003,DRENAJE DE COLECCIONES INTRACEREBRALES POR PUNCION DIRIGIDA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017004,DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR POR CRANEOTOMIA SUBOCCIPITAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017005,DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR GUIADO POR ESTEREOTAXIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017200,RESECCION DE TUMORES SUPRATENTORIALES HEMISFERICOS SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017201,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017202,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA OSTEOPLASTICA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017203,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017204,RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICOCON ESTIMULACION CORTICAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017205,RESECCION VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICO CON ESTEREOTAXIA +,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
017209,DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017300,RESECCION TUMORES INFRATENTORIALES HEMISFERICOS SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017301,RESECCION TUMOR I NTRACEREBELOSO POR CRANEOTOMIA SUBOCCIPITAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017303,DRENAJE DE QUISTE TUMORAL INFRATENTORIAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017400,RESECCION DE TUMORES DE LINEA MEDIA SUPRATENTORIALES SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017401,RESECCION DE TUMOR DE LINEA MEDIA SUPRATENTORIAL POR CRANEOTOMIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017500,RESECCION DE TUMORES DE LINEA MEDIA INFRATENTORIALES SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017501,RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL EXTRA AXIAL POR CRANEOTOMIA SUBOCCIPITAL +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017502,RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL EXTRA AXIAL POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA +,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017504,RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL EXTRA AXIALES POR CRANEOTOMIA SUBOCCIPITAL +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017505,RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL EXTRA AXIALES POR CRANEOTOMIA DE FOSA MEDIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017508,RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES TRONCO CEREBRAL POR CRANEOTOMIA SUBOCCIPITAL +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017509,RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES TRONCO CEREBRAL POR CRANEOTOMIA SUBTEMPORAL +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
017600,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017601,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES POR CRANEOTOMIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017603,RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES POR ENDOSCOPIA,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
017700,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017701,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES POR CRANEOTOMIA SUBOCCIPITAL,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017702,RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES POR ENDOSCOPIA,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
017800,RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA SOD º,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017801,RESECCION DE LESIONES INTRAV ENTICULARES DE LINEA MEDIA POR CRANEOTOMIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
017803,RESECCION DE LESIONES INTRAVENTICULARES DE LINEA MEDIA POR ENDOSCOPIA,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
017805,DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
018100,HEMISFERECTOMIA CEREBRAL SOD º,01,H,A,AP,3,G,Z,11,Resolución 1896 de 2001
018101,HEMISFERECTOMIA CEREBRAL POR CRANEOTOMIA,01,H,A,AP,3,G,Z,11,Resolución 1896 de 2001
018200,HEMISFERECTOMIA CEREBELOSA SOD º,01,H,A,AP,SD,G,Z,11,Resolución 1896 de 2001
018201,HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL,01,H,A,AP,3,G,Z,11,Resolución 1896 de 2001
019100,LOBECTOMIA POR CRANEOTOMIA SOD +,01,H,A,AP,3,G,Z,11,Resolución 1896 de 2001
019200,LOBECTOMIA POR CRANIECTOMIA SOD +,01,H,A,AP,3,G,Z,11,Resolución 1896 de 2001
020100,APERTURA DE SUTURA CRANEAL SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020101,CORRECCION DE CRANEO SINOSTOSIS POR CRANIECTOMIA SIN AVANCES,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020102,CORRECCION DE CRANEO SINOSTOSIS POR CRANIECTOMIA CON AVANCE FRONTAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020103,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA POR CRANIECTOMIA MULTIPLE,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020104,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020105,CORRECCION DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020106,CORRECCION DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020107,CORRECCION DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020108,CORRECCION DE CRANEO ESTENOSIS CON ALTERACIÓN CRANEO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020200,ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO ESQUIRLECTOMIA SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020201,ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020202,DESBRIDAMIENTO DE FRACTURA COMPUESTA CONMINUTA DE CRANEO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020203,REDUCCION DE FRACTURA CRANEAL HUNDIMIENTO SIN COMPROMISO DE DURA CON ESQUIRLECTOMIA Y CRANEOPLASTIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020204,REDUCCION DE FRACTURA COMPUESTA CONMINUTA DE CRANEO CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL DESBRIDAMIENTO,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020400,INJERTO OSEO EN CRANEO SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020401,CORRECCION DE DEFECTO OSEO PREEXISTENTE POR CRANEOPLASTIA CON INJERTO AUTOLOGO O HETEROLOGO +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020500,INSERCION O SUSTITUCION DE PLACA O MALLA CRANEAL METALICA ACRILICA SOD +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020600,OSTEOPLASTIA CRANEAL SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020601,CORRECCION DISPLASIA FIBROSA POR CRANEOPLASTIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
020700,EXTRACCION DE PLACA CRANEAL SOD +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
021100,SUTURA SIMPLE DE DURAMADRE CEREBRAL SOD º,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
021101,CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA POR CRANEOTOMIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
021102,CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA CON PLASTIA DURAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
021103,CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO POR CRANEOTOMIA,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
021104,CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO CON PLASTIA AUTOLOGA O HETEROLOGA POR CRANEOTOMIA +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
021200,REPARACION DE MENINGES CEREBRALES SOD º,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
021201,CORRECCION FISTULA LCR EN BOVEDA CRANEANA POR CRANEOTOMIA Y CRANEOPLASTIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021202,CORRECCION FISTULA LCR EN BOVEDA CRANEANA POR DUROPLASTIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021203,CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR VIA SUBFRONTAL,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021204,CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR VIA TRANSESFENOIDAL,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021205,CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR VIA ENDOSCOPICA TRANSNASAL,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021206,CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO POR CRANIECTOMIA,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
021207,CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO VIA TRANSESFENOIDAL,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021208,CORRECCION FISTULA LCR EN BASE DE CRANEO POSTERIOR VIA SUBOCCIPITAL,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021209,CORRECCION DE MENINGOCELE POR CRANIECTOMIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021210,CORRECCION DE MENINGOCELE CON CRANEOPLASTIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021211,CORRECCION DE MENINGOCELE DE FOSA ANTERIOR POR CRANIECTOMIA Y PLASTIA DE MENINGE,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021212,CORRECCION DE MENINGOCELE DE FOSA ANTERIOR CON AVANCE FRONTO ORBITARIO Y PLASTIA DE MENINGE,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
021213,CORRECCION DE MENINGOCELE DE FOSA ANTERIOR VIA TRANSNASAL ENDOSCOPICA,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
021214,CORRECCION DE MENINGOENCEFALOCELE POR CRANIECTOMIA CON PLASTIA DE MENINGE Y CRANEOPLASTIA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
022100,VENTRICULOSTOMIA INTERNA SOD º,01,H,A,AP,SD,D,Z,11,Resolución 1896 de 2001
022101,DERIVACION DE VENTRICULO A CISTERNA MAGNA,01,H,A,AP,3,D,Z,11,Resolución 1896 de 2001
022102,CRANEOSTOMIA CON FENESTRACION ENDOSCOPICA +,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
022103,CRANEOSTOMIA CON FENESTRACION ESTEREOTAXICA +,01,Z,A,AP,SD,D,Z,11,Resolución 1896 de 2001
022200,VENTRICULOSTOMIA EXTERNA SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
022201,COLOCACION DE CATETER VENTRICULAR AL EXTERIOR,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
022202,DERIVACION VENTRICULAR A ESPACIO SUBARACNOIDEO CERVICAL TORKILSEN,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
022300,COLOCACION DE CATETER VENTRICULO PERITONEAL SIN VALVULA SOD +,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
023200,DERIVACION VENTRICULAR A APARATO CIRCULATORIO SOD º,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
023201,DERIVACION VENTRICULOATRIAL,01,Z,A,AP,3,D,Z,11,Resolución 1896 de 2001
